Pcp_File_Version=3
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -1.000000e+002  1.000000e+000  1.000000e+000
  505    0    0    0 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc           SConc
   26 -4.960318e+000 -2.000397e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -5.158730e+000 -1.998413e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -5.357143e+000 -1.996429e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -5.555556e+000 -1.994444e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -5.753968e+000 -1.992460e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -5.952381e+000 -1.990476e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -6.150794e+000 -1.988492e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -6.349206e+000 -1.986508e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -6.547619e+000 -1.984524e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -6.746032e+000 -1.982540e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -6.944445e+000 -1.980556e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -7.142857e+000 -1.978571e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -7.341270e+000 -1.976587e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -7.539683e+000 -1.974603e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -7.738095e+000 -1.972619e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -7.936508e+000 -1.970635e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -8.134921e+000 -1.968651e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -8.333333e+000 -1.966667e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -8.531746e+000 -1.964683e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -8.730159e+000 -1.962698e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -8.928572e+000 -1.960714e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -9.126985e+000 -1.958730e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -9.325397e+000 -1.956746e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -9.523809e+000 -1.954762e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -9.722222e+000 -1.952778e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -9.920635e+000 -1.950794e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -1.011905e+001 -1.948810e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -1.031746e+001 -1.946825e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -1.051587e+001 -1.944841e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -1.071429e+001 -1.942857e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -1.091270e+001 -1.940873e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -1.111111e+001 -1.938889e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -1.130952e+001 -1.936905e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -1.150794e+001 -1.934921e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -1.170635e+001 -1.932937e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -1.190476e+001 -1.930952e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -1.210318e+001 -1.928968e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -1.230159e+001 -1.926984e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -1.250000e+001 -1.925000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -1.269841e+001 -1.923016e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -1.289683e+001 -1.921032e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -1.309524e+001 -1.919048e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -1.329365e+001 -1.917063e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -1.349206e+001 -1.915079e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -1.369048e+001 -1.913095e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -1.388889e+001 -1.911111e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -1.408730e+001 -1.909127e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -1.428571e+001 -1.907143e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -1.448413e+001 -1.905159e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -1.468254e+001 -1.903175e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -1.488095e+001 -1.901190e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -1.507937e+001 -1.899206e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -1.527778e+001 -1.897222e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -1.547619e+001 -1.895238e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -1.567460e+001 -1.893254e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -1.587302e+001 -1.891270e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -1.607143e+001 -1.889286e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -1.626984e+001 -1.887302e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -1.646825e+001 -1.885318e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -1.666667e+001 -1.883333e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -1.686508e+001 -1.881349e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -1.706349e+001 -1.879365e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -1.726191e+001 -1.877381e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -1.746032e+001 -1.875397e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -1.765873e+001 -1.873413e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -1.785714e+001 -1.871429e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -1.805556e+001 -1.869444e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -1.825397e+001 -1.867460e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -1.845238e+001 -1.865476e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -1.865079e+001 -1.863492e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -1.884921e+001 -1.861508e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -1.904762e+001 -1.859524e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -1.924603e+001 -1.857540e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -1.944444e+001 -1.855556e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -1.964286e+001 -1.853571e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -1.984127e+001 -1.851587e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  102 -2.003968e+001 -1.849603e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  103 -2.023810e+001 -1.847619e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  104 -2.043651e+001 -1.845635e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  105 -2.063492e+001 -1.843651e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  106 -2.083333e+001 -1.841667e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  107 -2.103175e+001 -1.839682e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  108 -2.123016e+001 -1.837698e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  109 -2.142857e+001 -1.835714e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  110 -2.162698e+001 -1.833730e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  111 -2.182540e+001 -1.831746e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  112 -2.202381e+001 -1.829762e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  113 -2.222222e+001 -1.827778e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  114 -2.242064e+001 -1.825794e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  115 -2.261905e+001 -1.823810e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  116 -2.281746e+001 -1.821825e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  117 -2.301587e+001 -1.819841e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  118 -2.321429e+001 -1.817857e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  119 -2.341270e+001 -1.815873e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  120 -2.361111e+001 -1.813889e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  121 -2.380952e+001 -1.811905e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  122 -2.400794e+001 -1.809921e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  123 -2.420635e+001 -1.807937e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  124 -2.440476e+001 -1.805952e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  125 -2.460317e+001 -1.803968e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  126 -2.480159e+001 -1.801984e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  127 -2.500000e+001 -1.800000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  128 -2.519841e+001 -1.798016e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  129 -2.539683e+001 -1.796032e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  130 -2.559524e+001 -1.794048e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  131 -2.579365e+001 -1.792063e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  132 -2.599206e+001 -1.790079e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  133 -2.619048e+001 -1.788095e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  134 -2.638889e+001 -1.786111e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  135 -2.658730e+001 -1.784127e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  136 -2.678572e+001 -1.782143e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  137 -2.698413e+001 -1.780159e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  138 -2.718254e+001 -1.778175e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  139 -2.738095e+001 -1.776190e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  140 -2.757936e+001 -1.774206e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  141 -2.777778e+001 -1.772222e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  142 -2.797619e+001 -1.770238e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  143 -2.817460e+001 -1.768254e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  144 -2.837302e+001 -1.766270e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  145 -2.857143e+001 -1.764286e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  146 -2.876984e+001 -1.762302e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  147 -2.896825e+001 -1.760318e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  148 -2.916667e+001 -1.758333e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  149 -2.936508e+001 -1.756349e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  150 -2.956349e+001 -1.754365e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  151 -2.976191e+001 -1.752381e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  152 -2.996032e+001 -1.750397e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  153 -3.015873e+001 -1.748413e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  154 -3.035714e+001 -1.746429e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  155 -3.055556e+001 -1.744444e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  156 -3.075397e+001 -1.742460e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  157 -3.095238e+001 -1.740476e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  158 -3.115079e+001 -1.738492e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  159 -3.134921e+001 -1.736508e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  160 -3.154762e+001 -1.734524e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  161 -3.174603e+001 -1.732540e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  162 -3.194444e+001 -1.730556e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  163 -3.214286e+001 -1.728571e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  164 -3.234127e+001 -1.726587e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  165 -3.253968e+001 -1.724603e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  166 -3.273809e+001 -1.722619e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  167 -3.293651e+001 -1.720635e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  168 -3.313492e+001 -1.718651e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  169 -3.333333e+001 -1.716667e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  170 -3.353175e+001 -1.714682e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  171 -3.373016e+001 -1.712698e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  172 -3.392857e+001 -1.710714e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  173 -3.412698e+001 -1.708730e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  174 -3.432540e+001 -1.706746e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  175 -3.452381e+001 -1.704762e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  176 -3.472222e+001 -1.702778e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  177 -3.492064e+001 -1.700794e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  178 -3.511905e+001 -1.698810e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  179 -3.531746e+001 -1.696825e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  180 -3.551587e+001 -1.694841e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  181 -3.571429e+001 -1.692857e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  182 -3.591270e+001 -1.690873e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  183 -3.611111e+001 -1.688889e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  184 -3.630952e+001 -1.686905e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  185 -3.650794e+001 -1.684921e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  186 -3.670635e+001 -1.682937e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  187 -3.690476e+001 -1.680952e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  188 -3.710318e+001 -1.678968e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  189 -3.730159e+001 -1.676984e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  190 -3.750000e+001 -1.675000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  191 -3.769841e+001 -1.673016e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  192 -3.789683e+001 -1.671032e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  193 -3.809524e+001 -1.669048e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  194 -3.829365e+001 -1.667063e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  195 -3.849207e+001 -1.665079e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  196 -3.869048e+001 -1.663095e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  197 -3.888889e+001 -1.661111e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  198 -3.908730e+001 -1.659127e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  199 -3.928571e+001 -1.657143e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  200 -3.948413e+001 -1.655159e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  201 -3.968254e+001 -1.653175e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  202 -3.988095e+001 -1.651190e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  203 -4.007936e+001 -1.649206e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  204 -4.027778e+001 -1.647222e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  205 -4.047619e+001 -1.645238e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  206 -4.067460e+001 -1.643254e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  207 -4.087302e+001 -1.641270e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  208 -4.107143e+001 -1.639286e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  209 -4.126984e+001 -1.637302e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  210 -4.146825e+001 -1.635318e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  211 -4.166667e+001 -1.633333e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  212 -4.186508e+001 -1.631349e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  213 -4.206349e+001 -1.629365e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  214 -4.226191e+001 -1.627381e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  215 -4.246032e+001 -1.625397e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  216 -4.265873e+001 -1.623413e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  217 -4.285714e+001 -1.621429e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  218 -4.305556e+001 -1.619444e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  219 -4.325397e+001 -1.617460e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  220 -4.345238e+001 -1.615476e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  221 -4.365079e+001 -1.613492e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  222 -4.384921e+001 -1.611508e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  223 -4.404762e+001 -1.609524e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  224 -4.424603e+001 -1.607540e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  225 -4.444445e+001 -1.605555e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  226 -4.464286e+001 -1.603571e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  227 -4.484127e+001 -1.601587e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  228 -4.503968e+001 -1.599603e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  229 -4.523809e+001 -1.597619e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  230 -4.543651e+001 -1.595635e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  231 -4.563492e+001 -1.593651e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  232 -4.583334e+001 -1.591667e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  233 -4.603175e+001 -1.589682e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  234 -4.623016e+001 -1.587698e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  235 -4.642857e+001 -1.585714e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  236 -4.662698e+001 -1.583730e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  237 -4.682540e+001 -1.581746e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
